Nome: JUAZEIRO (MANDACARU)
Codigo Estacao: V002
Latitude: -0.2033333
Longitude: -0.20333332
Altitude: 72.72
Situacao: Operante
Data Inicial: 2022-01-01
Data Final: 2022-07-31
Periodicidade da Medicao: Diaria

Dia;Ta (max)(ÂºC);Ta (med)(ÂºC);Ta (min)(ÂºC);Ur (max)(%);Ur (med)(%);Ur (min)(%);Rg (MJ-m²);Vv (m-s);ETo (mm);Prec (mm)
2020-05-27;34.17;25.88;20.43;99.9;96.6;47.06;13.51;0.68;2.71;0
2020-05-26;32.42;24.7;20.88;97.9;97.9;56.67;10.87;0.52;2.2;0.51
2020-05-25;33.93;26.33;19.94;96.7;91;43.54;18.55;0.8;3.35;0
2020-05-24;31.64;25.02;21.14;96.2;89.4;49.19;14.72;1.67;3.32;0
2020-05-23;32.69;25.72;21.13;97.9;90.4;46.23;13.48;1.96;3.49;0
2020-05-22;31.65;25.09;21.09;97.8;95.5;52.78;13.92;2.1;3.38;0
2020-05-21;30.16;24.05;21.34;96.8;95.2;60.76;11.33;2.8;3.06;1.27
2020-05-20;29.06;24.18;22.08;90.8;89.8;64.74;12.37;3.89;3.38;0
2020-05-19;31.78;25.71;21.14;94;87.9;54.25;15.74;2.95;3.98;0
2020-05-18;32.08;25.8;20.67;93.1;83.8;48.04;16.93;2.15;3.92;0
2020-05-17;33.48;26.07;19.43;96.3;80.6;41.74;18.44;1.5;3.86;0
2020-05-16;32.77;25.62;20.01;98;81.6;45.61;18.36;1.17;3.55;0
2020-05-15;32.9;25.9;20.18;99.1;89.2;45.96;18.31;1.53;3.78;0
2020-05-14;;;;;;;;;;
2020-05-13;32.01;25.78;21.72;95.7;89.1;54.35;14.02;2.19;3.5;0
2020-05-12;31.97;25.52;21.67;95.5;91.8;49.8;14.75;2.93;4.04;0
2020-05-11;30.21;24.39;20.42;91.5;88.2;52.92;15.15;3.4;4.04;0
2020-05-10;27.88;23.3;20.55;91.1;90.3;63.71;13.94;4.17;3.52;0
2020-05-09;28.23;24.3;21.61;95.9;85.9;64.35;8.54;3.82;2.83;0
2020-05-08;32.42;26.31;22.49;96.8;83.6;53.68;13.47;1.76;3.3;0
2020-05-07;33.56;26.61;20.8;98.3;82.5;45.81;15.07;1.08;3.25;0
2020-05-06;30.99;25.61;20.91;97.4;91.5;56.48;11.69;1.82;2.94;0
2020-05-05;32.28;25.98;18.9;98.4;88;46.37;16.88;2.31;4.05;0
2020-05-04;32.84;26.17;21.5;95.2;87.5;44.89;14.5;1.94;3.75;0
2020-05-03;33.34;26.8;21.03;97.7;83.1;49.3;17.58;0.98;3.48;0
2020-05-02;32.01;25.56;20.43;99.2;89.2;51.04;13.03;1.11;2.89;0
2020-05-01;30.08;25.38;21.46;96.1;91;60.58;10.62;1.63;2.64;0
2020-04-30;31.26;24.96;19.77;96.4;85.5;51.69;18.21;2.05;3.9;0
2020-04-29;30.56;24.54;19.11;98.5;90.4;53.79;16.23;2.81;3.85;0
2020-04-28;29.54;24.29;20.16;92.3;87.9;54.88;14.08;2.38;3.45;0
2020-04-27;29.18;23.9;20.41;97.8;95.7;54.32;11.77;2.84;3.29;0
2020-04-26;30.5;24.73;19.53;96.3;96.3;66.44;16.69;3.22;3.65;0
2020-04-25;28.04;23.64;21.15;96.3;96.3;66.44;10.67;3.22;2.83;0
2020-04-24;30.42;24.47;21.55;98.3;94.8;63.42;12.37;3.26;3.29;4.32
2020-04-23;31.18;25.45;19.6;98.1;87.6;56.22;15.55;2.11;3.55;0
2020-04-22;30.66;24.84;20.27;98;89.4;51.67;17.94;1.61;3.66;0
2020-04-21;;;;;;;;;;
2020-04-20;;;;;;;;;;
2020-04-19;31.67;25.01;22.51;98.1;98.1;60.63;14.69;1.98;3.41;4.06
2020-04-18;32.16;26.66;22.89;98.5;81.9;52.25;16.15;1.23;3.47;0.25
2020-04-17;32.29;26.55;22.39;98.5;98.4;53.45;17.96;1.07;3.62;7.11
2020-04-16;32.22;26.49;22.78;99;84.5;51.25;18.15;1.36;3.81;0.51
2020-04-15;32.65;26.05;21.21;98.7;92.7;47.98;19.55;0.95;3.78;18.8
2020-04-14;31.45;26.49;23.3;95.9;95.9;56.28;16.06;1.37;3.47;0.51
2020-04-13;31.29;26.96;23.28;95.5;85.2;60.81;14;1.59;3.22;0
2020-04-12;33.22;27.08;22.15;98.7;88.1;51.18;17.77;0.58;3.42;0
2020-04-11;30.78;25.54;23.17;98.8;98.1;66.86;10.48;0.84;2.35;1.78
2020-04-10;32.82;26.16;21.7;98.8;84.9;58.93;16.08;1.12;3.4;30.99
2020-04-09;35.29;28.73;22.34;94.5;82.3;45.98;20.07;1.02;4.19;0
2020-04-08;35.63;28.44;21.04;94.6;71.4;40.78;21.32;1.46;4.7;0
2020-04-07;34.4;27.71;21.73;97;76.9;41.02;18.49;1.32;4.14;0
2020-04-06;35.01;27.66;22.34;95.3;77.3;36.42;18.73;1.58;4.51;0
2020-04-05;36.06;28.07;22.09;97.8;89.8;41.71;18.06;0.8;3.84;0
2020-04-04;34.22;27.59;22.17;98.3;95.8;47.82;15.3;0.34;3.01;4.57
2020-04-03;33.72;26.55;21.34;95.1;93.4;49.72;18.27;1.06;3.84;0
2020-04-02;30.52;25.34;21.39;96.5;94.1;57.8;12.11;1.6;2.98;0
2020-04-01;33.42;26.32;19.48;98.7;89.4;48.14;18.05;2.02;4.29;0
2020-03-31;29.52;25.03;21.93;94.8;90.5;65.8;11.72;2.63;3.05;0
2020-03-30;30.89;24.99;21.61;96.5;85.4;52.93;12.74;2.25;3.47;0
2020-03-29;29.78;24.93;22.26;98.4;92.3;67.09;14.6;2.63;3.33;18.54
2020-03-28;34.85;27.73;21.4;97.3;90.5;38.86;20.33;2.55;5.33;0
2020-03-27;33.24;26.86;22.53;89.1;79.9;48.99;17.66;3.63;5.2;0
2020-03-26;30.92;26.37;22.25;95.6;86.2;56.71;13.14;2.39;3.51;1.02
2020-03-25;32.57;27.04;22.85;89.6;89.6;51.55;18;2.51;4.56;0
2020-03-24;33.02;27.02;21.53;98;85.8;51.75;17.2;2.21;4.23;0
2020-03-23;29.17;25.93;22.98;91.2;91;66.24;10.98;0.86;2.46;0
2020-03-22;35.16;27.81;20.75;99.5;86.9;46.6;22.42;1.02;4.53;0
2020-03-21;31.86;26.14;21.34;97.5;97.3;58.11;18.72;1.06;3.75;1.78
2020-03-20;33.37;26.41;22.85;94;93.2;51.24;18.51;1.06;3.95;0
2020-03-19;32.3;26.17;22.74;98.7;92.1;55.88;14.88;0.81;3.19;0
2020-03-18;;;;;;;;;;
2020-03-17;;;;;;;;;;
2020-03-16;31.12;25.82;22.07;91;85.5;53.01;6.7;1.52;2.48;0
2020-03-15;32.6;27.06;23.32;84.6;74.4;48.6;15.8;2.68;4.58;0
2020-03-14;33.93;27.74;23.06;83.3;80;44.37;19.98;2.54;5.29;0
2020-03-13;32.01;26.31;23.83;89.5;78.2;50.64;14.81;1.39;3.61;0
2020-03-12;34.54;28.27;23.44;89;72.4;44.06;20.91;1.63;4.86;0
2020-03-11;33.22;27.47;23.11;95.3;72.6;53.09;17.42;0.89;3.71;0
2020-03-10;34.07;27.69;22.8;96.4;94.4;53.72;19.62;1.16;4.22;0.76
2020-03-09;33.7;27.38;23.17;99;80.2;50.98;22.45;1.37;4.72;0
2020-03-08;33.75;27.2;22.98;98.6;97.6;53.04;17.54;1.15;3.89;5.08
2020-03-07;32.91;27.22;23.65;95.2;89.8;52.01;19.25;1.04;4.07;0
2020-03-06;34.06;26.87;23.34;100;95.1;52.41;18;0.5;3.66;0
2020-03-05;28.23;24.88;23.03;99.7;99.7;77.6;8.15;0.32;1.79;14.22
2020-03-04;34.36;26.83;22.79;97.7;95.1;47.45;20.98;1.11;4.46;14.73
2020-03-03;33.41;27.76;23.21;88;83.2;47.41;18.89;1.23;4.22;0
2020-03-02;34.88;28.57;22.07;89.9;85.3;42.07;24.68;1.25;5.13;0
2020-03-01;35.71;28.36;22.84;90.6;77.2;37.97;23.45;1.03;4.91;0
2020-02-29;36.18;29.55;25.07;84.7;72.5;34.34;24.47;1.9;5.95;0
2020-02-28;36.81;27.95;23.33;90.5;84.9;40.17;17.65;0.67;3.92;0
2020-02-27;36.46;28.39;20.49;93.4;69.16;38.59;26.28;0.88;5.19;0
2020-02-26;34.88;27.81;21.58;93;74.5;39.75;24.86;1.39;5.29;0
2020-02-25;34.86;28.27;22.27;88;62.29;42.56;23.84;1.67;5.37;0
2020-02-24;34.93;27.87;23.14;93.5;87.9;37.75;21.06;1.94;5.26;0
2020-02-23;34.5;28.12;23.64;96.2;89.7;46.83;19.47;0.72;4.1;0
2020-02-22;34.07;27.74;22.8;98.9;86.3;48.95;20.9;0.56;4.16;0
2020-02-21;31.45;25.37;21.4;98.8;92.2;54.75;15.98;1.19;3.51;13.21
2020-02-20;33.26;27.06;22.05;89.4;74.6;39.43;22.88;1.81;5.2;0
2020-02-19;34.13;27.66;23.11;94.4;73.5;32.27;26.24;2.18;6.08;0
2020-02-18;34.13;26.88;23.5;93.3;86.8;46.91;20.24;2.48;5.2;10.41
2020-02-17;34.52;27.14;20.67;92.8;75.4;36.41;25.34;1.86;5.67;0
2020-02-16;33.68;27.34;21.41;92;68.37;40.88;24.33;1.89;5.42;0
2020-02-15;32.04;26.82;22.51;89.2;88.5;48.48;18.65;1.86;4.44;0
2020-02-14;34.5;28.26;24.14;89.9;79.8;46.17;22.78;2.19;5.51;0
2020-02-13;34.65;27.04;21.34;93.1;76.4;43.42;24.79;1.73;5.46;0
2020-02-12;33.14;26.02;19.95;94.9;79.2;37.81;25.58;1.27;5.08;0
2020-02-11;34.04;27.65;23.07;96.5;68.84;40.5;22.43;1.76;5.17;0
2020-02-10;33.62;27.39;22.58;94.3;90.2;49.25;22.91;2.32;5.33;0
2020-02-09;32.38;26.76;23.27;95;87.6;52.07;21.09;1.53;4.57;0
2020-02-08;30.98;25.1;20.44;96.2;86.9;59.62;15.81;1.01;3.33;0
2020-02-07;31.3;25.47;21.73;99;87.4;56.9;17.56;1.43;3.81;0
2020-02-06;30.46;24.37;19.91;99.4;95.2;61.95;14.91;0.4;2.91;13.21
2020-02-05;30.8;25.09;22.53;99.3;99.2;68.12;17.56;1.38;3.63;4.06
2020-02-04;30.76;25.45;21.54;99.7;93.3;65.74;16.84;0.88;3.4;0
2020-02-03;26.31;24.32;22.15;98.8;98.8;79.3;9.25;0.79;1.98;3.3
2020-02-02;30.77;26.17;21.89;94;79.1;55.72;12.11;0.61;2.68;0
2020-02-01;33.76;27;20.84;95.6;83.7;41.94;23.62;1.18;4.85;0
2020-01-31;33.6;25.89;20.23;93.9;93.3;42.41;25.59;1.46;5.25;0
2020-01-30;32.76;26.56;20.07;91.7;77.8;41.38;27.32;2.41;5.93;0
2020-01-29;33.08;26.46;21.8;96.9;76.5;47.6;23.61;2;5.2;0
2020-01-28;33.09;26.52;22.28;96.9;88.8;51.15;22.42;0.78;4.43;0
2020-01-27;32.09;25.37;21.59;98.9;93.4;61.8;14.3;0.55;3;0.76
2020-01-26;32.26;25.54;21.78;97.6;96.3;61.34;10.38;1.17;2.69;6.86
2020-01-25;35.02;28.36;22.77;99.4;62.18;42.63;25.76;0.59;4.97;0
2020-01-24;30.87;25.47;22;98.7;97.6;60.61;13.7;0.39;2.8;1.02
2020-01-23;25.92;23.4;20.32;98.3;98.3;83.2;7.02;0.29;1.55;9.65
2020-01-22;28.16;24.03;20.54;98.9;92.9;66.25;5.72;0.89;1.67;40.89
2020-01-21;37.03;29.37;22.64;83.7;68.58;28.94;28.14;0.96;5.63;0
2020-01-20;35.57;28.44;23.71;80.1;64.25;34.63;25.19;1.61;5.77;0
2020-01-19;34.82;28.55;22.84;81;64.9;33.55;23.7;2.37;6.11;0
2020-01-18;36.46;29.77;22.88;81;61.1;35.69;26.49;2.52;6.74;0
2020-01-17;35.81;28.58;21.93;81.9;59.48;32.08;27.22;1.63;6.01;0
2020-01-16;35.05;28.11;20.84;76.5;52.21;33.67;27.25;2.11;6.31;0
2020-01-15;34.74;27.14;20.72;83.6;53.29;28.18;26.87;1.62;5.82;0
2020-01-14;34.98;28.61;22.61;86;49.92;34.64;23.62;1.75;5.55;0
2020-01-13;36.13;29.43;23.59;75.7;63.33;36.45;27.33;2.06;6.48;0
2020-01-12;34.6;28.1;22.17;84.3;56.7;36.07;26.93;1.99;6.08;0
2020-01-11;33.83;27.89;23.01;86.5;61.02;42.09;24.28;2.41;5.84;0
2020-01-10;34.51;27.8;21.99;89.7;63.75;40.44;23.78;1.74;5.4;0
2020-01-09;34.67;27.65;21.59;98.5;65.12;39.42;26.69;1.16;5.37;0
2020-01-08;33.86;28.03;23.63;92.9;92.5;45.63;23.64;1.38;5.08;0
2020-01-07;34.29;27.29;22.23;99.3;87.3;46.24;24.14;0.68;4.71;0
2020-01-06;35.21;28.1;21.98;97.4;97.2;42.83;23.08;1.58;5.2;25.65
2020-01-05;32.41;26.14;21.31;97.7;83;50.55;20.39;0.92;4.11;0.51
2020-01-04;30.4;25.83;21.75;97;95.1;61.89;11.7;0.93;2.69;0
2020-01-03;31.71;26.24;23.13;98.8;84.8;58.16;16.33;0.71;3.41;0
2020-01-02;34.85;27.06;23.19;95.5;94.9;41.86;22.15;1.08;4.76;4.57
2020-01-01;32.46;25.29;21.42;98.7;93.1;50.41;15.6;0.52;3.21;16.76
2019-12-31;26.04;23.59;21.16;97.7;97.4;70.4;6.8;0.98;1.75;18.8
2019-12-30;34.09;27.82;22.93;78.2;71.4;42.71;18.06;1.73;4.69;0
2019-12-29;35.15;28.3;22.57;80.2;60.47;37.47;18.98;2.21;5.36;0
2019-12-28;31.02;26.59;22.09;79.1;61.72;46.76;11.72;1.82;3.62;0
2019-12-27;35.11;28.32;22.73;78.8;59.19;32.72;24.5;2.78;6.59;0
2019-12-26;36.19;29.34;23.33;77;59.01;31.64;26.54;3.34;7.5;0
2019-12-25;36.64;29.93;23.43;72.8;57.5;32.2;27.5;3.06;7.5;0
2019-12-24;36.84;30.1;23.68;74.4;55.42;32.12;27.13;2.99;7.42;0
2019-12-23;36.66;28.98;22.34;74.2;53.48;27.69;27.92;2.33;6.95;0
2019-12-22;37.06;29.03;22.05;82;58.74;24.27;28.26;2.83;7.52;0
2019-12-21;36.26;28.89;22.51;78.5;64.83;29.17;26.73;2.99;7.28;0
2019-12-20;35.84;29.46;24.11;77.8;66.8;32.2;23.85;3.05;6.9;0
2019-12-19;36.56;28.9;22.53;76.1;63.36;28.97;25.78;2.72;7.02;0
2019-12-18;36.53;29.43;22.41;78.3;55.71;32.84;27.5;2.76;7.12;0
2019-12-17;34.93;28.55;23;76.1;64.3;36.87;23.11;2.86;6.4;0
2019-12-16;35.53;28.76;22.67;75.5;57.7;27.97;27.41;2.53;6.91;0
2019-12-15;34.59;27.78;22.29;84.5;65.13;30.52;25.14;3.48;7.07;0
2019-12-14;36.02;28.98;22.5;79.6;66.76;32.47;27.8;3.6;7.7;0
2019-12-13;36.4;28.84;21.33;64.8;57.61;27.87;28.13;2.87;7.49;0
2019-12-12;36.07;28.87;22.15;73.7;55.08;27.99;25.98;2.62;6.91;0
2019-12-11;35.09;27.68;22.51;76.6;52.38;35.33;22.86;1.55;5.33;0
2019-12-10;34.82;27.9;22.48;77.3;57.32;30.06;23.08;1.97;5.77;0
2019-12-09;34.83;27.62;23.01;95.8;55.56;30.65;21.12;1.79;5.24;0
2019-12-08;35.46;28.6;23.64;91.9;91.3;38.01;17.47;1.44;4.48;2.79
2019-12-07;38.66;29.71;20.53;75.9;61.48;24.95;27.6;0.94;5.53;0
2019-12-06;36.7;28.47;20.5;76.5;64.15;26.29;27.72;1.45;5.96;0
2019-12-05;35.9;28.1;20.9;77.8;62.56;22.83;27.67;2.01;6.5;0
2019-12-04;36.66;29.78;23.09;79.3;58.81;25.45;27.47;2.92;7.46;0
2019-12-03;39.39;31.92;22.25;67.85;51.92;22.59;26.44;1.58;6.35;0
2019-12-02;38.88;29.78;18.94;70.5;46.97;25.04;28.06;1.01;5.62;0
2019-12-01;38.37;29.2;19.9;76.2;55.91;16.89;28.23;1.69;6.5;0
2019-11-30;38.68;29.91;23.42;73.9;44.1;20.93;26.55;1.8;6.47;0
2019-11-29;37.14;29.89;22.64;83.2;53.37;29.58;27.67;1.71;6.23;0
2019-11-28;34.72;28.69;22.07;86.5;65.49;40.15;24.75;2.5;6;0
2019-11-27;33.48;27.28;23.1;83.9;83.5;45.9;16.82;3.17;5.2;0
2019-11-26;33.64;27.48;24.23;81.4;80.1;46.04;15.99;3.19;5.19;0
2019-11-25;34.88;28.51;23.59;91.9;72.8;44.05;17.9;2.05;4.76;0
2019-11-24;39.84;30.72;22.52;78.4;50.15;26.04;25.5;0.86;5.26;0
2019-11-23;36.21;28.41;22.31;76.7;62.34;28.85;23.98;1.54;5.53;0
2019-11-22;35.24;27.49;22.05;76.2;56.84;35.13;21.81;2.26;5.76;0
2019-11-21;35.13;28.11;20.82;80.1;54.98;27.23;25.36;2.74;6.65;0
2019-11-20;35.59;28.39;21.83;79;63.57;26.95;27.73;3.12;7.32;0
2019-11-19;35.6;28.39;22.67;80;49.82;25.93;24.4;2.84;6.77;0
2019-11-18;35.28;28.89;24.11;77;65.91;38.07;18.7;2.64;5.67;0
2019-11-17;35.97;30.26;24.4;77.4;60.79;35.34;26.3;2.12;6.32;0
2019-11-16;37.85;29.42;21.69;79;52.36;22.91;27.72;1.17;5.68;0
2019-11-15;38.03;28.65;21.32;82;50.34;18.12;27.24;1.5;6.03;0
2019-11-14;35.39;27.93;22.16;78.4;49.61;25.24;27.31;2.27;6.54;0
2019-11-13;35.87;28.18;21.32;78.5;52.75;26.99;24.69;2.69;6.68;0
2019-11-12;37;29.54;23.17;74.2;61.58;23.99;26.76;3.15;7.66;0
2019-11-11;35.93;28.44;22.81;74.8;51.79;27.21;25.17;2.62;6.74;0
2019-11-10;36.35;28.92;21.9;81.6;65.16;27.44;27.83;2.71;7.07;0
2019-11-09;36.64;28.87;22.79;76.5;62.8;23.64;25.52;2.85;7.16;0
2019-11-08;36.01;28.55;21.5;81.5;63.63;28.63;25.13;2.85;6.82;0
2019-11-07;36.31;29.64;23.1;82.7;61.4;30.87;27.24;3.01;7.19;0
2019-11-06;37.15;28.96;21.76;78.2;52.49;23.37;27.6;2.01;6.56;0
2019-11-05;36.95;29.56;23.36;83.8;51.2;26.97;26.7;2.12;6.52;0
2019-11-04;35.95;28.7;23.21;80.7;56.86;34.92;23.71;2.07;5.9;0
2019-11-03;34.88;26.97;20.52;78.5;57.55;32.14;26.34;1.9;5.89;0
2019-11-02;34.91;28.21;20.96;76.6;61.72;34.05;27.1;3.16;6.98;0
2019-11-01;35.33;27.97;21.02;81.4;54.84;31.67;25.12;1.98;5.88;0
2019-10-31;33.95;28.03;23.44;80.8;63.7;36.95;22.73;2.69;6.1;0
2019-10-30;34.85;27.65;20.88;78.6;69.85;25.1;27.8;2.81;7.15;0
2019-10-29;35.07;27.69;21.44;79.4;56.8;25.06;27.16;3.14;7.41;0
2019-10-28;36.13;28.74;22.61;76.5;62.95;24.42;27.26;3.57;8.04;0
2019-10-27;35.04;28.89;24.03;77.8;64.14;32.09;21.55;3.19;6.68;0
2019-10-26;35.71;28.14;20.74;84.2;63.65;28.88;26.44;2.45;6.68;0
2019-10-25;35.95;28.3;21.96;81.9;61.66;24.56;26.41;3.04;7.37;0
2019-10-24;34.93;28.44;23;86;61.09;33.1;26.01;2.87;6.76;1.02
2019-10-23;35.02;27.45;20.53;98;70.5;39.42;25.61;1.18;5.27;29.97
2019-10-22;36.75;29.32;23.21;85.1;85.1;35.52;23.79;1.52;5.63;0
2019-10-21;36.32;29.78;23.87;78.6;59.45;35.11;25.84;1.41;5.8;0
2019-10-20;37.36;29.29;20.91;87.4;45.69;23.1;26.96;1.21;5.75;0
2019-10-19;34.73;27.45;20.61;84.5;53.55;33;26.32;2.1;6.14;0
2019-10-18;34.63;27.67;21.53;76.1;62.88;30.56;26.92;2.88;6.97;0
2019-10-17;34.79;27.31;19.87;83.1;65.05;30.61;26.13;3.07;6.93;0
2019-10-16;32.69;27;21.82;77.2;62.17;38.96;20.12;3.39;6.03;0
2019-10-15;35.41;27.86;21.13;83.7;66.96;33.6;23.12;2.89;6.48;0
2019-10-14;35.03;27.27;19.11;84.1;65.62;30.15;25.09;3.11;6.88;0
2019-10-13;34.47;27.36;20.47;82.8;61.54;32.21;26.09;3.81;7.33;0
2019-10-12;34.35;27.47;22.23;80.3;70;36.13;20.84;4.09;6.85;0
2019-10-11;34.66;27.16;21.87;76;71.8;34.68;22.33;3.91;7.09;0
2019-10-10;34.79;27.05;21.33;75.3;61.08;33.04;22.88;4.11;7.38;0
2019-10-09;35.34;27.74;20.16;83.4;62.46;26.89;26.06;3.44;7.4;0
2019-10-08;34.95;27.99;22.73;78.6;66.73;31.67;18.52;3.14;6.24;0
2019-10-07;34.89;27.77;21.39;84.9;66.39;31.95;23.2;2.55;6.16;0
2019-10-06;34.34;26.55;19.13;84.1;59.64;26.59;23.65;2.65;6.33;0
2019-10-05;33.26;26.77;21.58;75.9;58.95;32.71;21.36;3.38;6.45;0
2019-10-04;34.91;28.28;22.8;78.9;68.51;33.25;23.71;3.37;6.9;0
2019-10-03;33.79;26.94;22.51;82.1;76.2;38;20.88;3.62;6.34;0
2019-10-02;33.81;27.38;21.42;82.7;80.7;39.66;22.68;3.31;6.26;0
2019-10-01;34.06;27.77;21.52;78;63.92;38.36;23.91;2.96;6.32;0
2019-09-30;35.61;28.69;21.24;75.8;61.52;34.4;24.24;2.45;6.27;0
2019-09-29;35.29;28.59;22.63;76.1;60.65;31.71;24.34;2.81;6.63;0
2019-09-28;37.79;29.78;22.11;83;66.88;24.05;24.88;2.6;6.98;0
2019-09-27;36.32;27.72;20.95;83.3;47.44;26.86;25.57;1.87;6.04;0
2019-09-26;33.18;26.54;20.95;81.5;61.78;31.85;24.49;1.96;5.56;0
2019-09-25;34.16;26.34;18.13;89;70.2;21.87;24.93;2.83;6.56;0
2019-09-24;33.88;26.7;21.21;81.6;59.6;27.45;24.04;4.08;7.32;0
2019-09-23;34.7;26.61;19.86;83.4;75.1;31.4;22.7;3.84;6.97;0
2019-09-22;33.86;26.69;19.55;86.7;56.1;31.29;25.09;2.62;6.14;0
2019-09-21;35.14;27.31;21.22;81.5;66.49;30.36;24.47;2.61;6.36;0
2019-09-20;35.29;26.81;19.64;84.6;71.7;23.69;25.36;3.03;6.94;0
2019-09-19;34.99;27.12;20.01;88.9;73.3;31.57;23.09;2.92;6.29;0
2019-09-18;33.25;25.89;20.82;85.4;76.1;38.08;16.76;2.18;4.69;0
2019-09-17;32.63;25.23;17.33;90.7;72.3;35.6;24.99;2.59;5.71;0
2019-09-16;29.92;24.74;20.46;96.8;65.89;48.99;16.77;3.29;4.39;0.76
2019-09-15;34.18;26.17;17.5;92.4;71.8;29.72;24.66;3.58;6.76;0
2019-09-14;33.34;26.22;20.72;82.6;78.2;32.4;20.46;3.29;6.08;0
2019-09-13;34.85;27.05;19.18;87.7;59.9;26.23;24.36;2.45;6.11;0
2019-09-12;34.08;27.04;21.36;86.6;73.3;31.15;22.36;3.07;6.2;0
2019-09-11;32.15;25.17;20.58;94.8;81.8;42.27;18.29;3.52;5.21;0
2019-09-10;32.36;25.42;20.3;93.9;84.7;41.11;18.67;3.24;5.2;0
2019-09-09;31.24;25.32;19.92;85;84.3;45.89;17.33;3.29;4.92;0
2019-09-08;33.81;26.62;20.94;76.1;65.62;33.19;21.91;3.58;6.55;0
2019-09-07;32.24;24.9;16.77;91.3;66.56;34.99;21.02;3.74;5.94;0
2019-09-06;31.87;25.77;21.42;84.2;72.5;34.26;20.77;4.22;6.31;0
2019-09-05;33.55;25.95;18.99;89.4;67.54;32.06;22.98;3.16;6.1;0
2019-09-04;33.19;26.4;20.1;84.1;68.19;36;22.13;3.16;5.92;0
2019-09-03;33.55;27.17;22.91;78.7;73.7;35.95;17.78;2.79;5.4;0
2019-09-02;34.17;26.89;20.6;84.7;69.97;31;21.45;2.4;5.56;0
2019-09-01;32.94;25.56;18.91;86.4;66.16;31.31;22.87;2.34;5.43;0
2019-08-31;31.94;25.15;16.84;93.3;71.3;38.45;21.99;2.89;5.29;0
2019-08-30;31.63;24.78;18.73;93;72.5;37.13;18.11;2.96;4.98;0
2019-08-29;31.34;24.22;18.61;88.3;88.1;40.3;23.83;3.65;5.79;0
2019-08-28;31.54;24.48;17.13;92.2;78.2;33.75;22.45;3.08;5.52;0
2019-08-27;30.89;23.78;17.55;93;77.5;44.79;16.11;3.21;4.54;0
2019-08-26;28.65;23.64;18.68;86.4;77.7;49.16;11.31;3.57;3.96;0
2019-08-25;32.6;25.31;18.39;91.2;69.33;35.74;19.35;3.38;5.54;0
2019-08-24;32.32;25.03;17.6;92;73.3;32.07;20.65;2.67;5.24;0
2019-08-23;31.9;24.69;17.89;88;72.9;35.08;21.17;3.15;5.5;0
2019-08-22;32.4;25.18;17.51;93.7;62.17;29.05;22.65;3.1;5.78;0
2019-08-21;33.25;25.69;19.12;90.9;65.34;31.29;21.66;2.66;5.47;0
2019-08-20;33.34;25.62;18.64;95;69.97;33.03;20.33;2.29;4.99;0
2019-08-19;32.42;25.44;18.64;92.8;68.48;36.1;20.42;2.13;4.72;0
2019-08-18;31.49;24.71;19.71;86.7;68.33;35.85;16.27;2.26;4.38;0
2019-08-17;31.31;25.13;20.46;85.7;75.6;41.75;19.91;3.64;5.37;0
2019-08-16;31.39;24.4;16.75;92.3;66.15;28.26;23.43;4.14;6.32;0
2019-08-15;30.38;24.57;20.66;76.4;75.1;37.51;19.17;4.22;5.83;0
2019-08-14;30.83;24.01;17.9;95.6;74.3;42.14;14.95;2.94;4.28;0
2019-08-13;31.34;24.32;19.84;93;81.8;35.17;21.07;3.19;5.3;0
2019-08-12;30.85;23.78;19.9;94.3;90.6;51.27;16.51;3.4;4.33;0
2019-08-11;31.27;24.6;16.75;97;80.2;45.77;17.38;2.93;4.39;0
2019-08-10;30.64;24.34;19.94;89.7;85.8;47.97;14.41;3;4.12;0
2019-08-09;28.38;22.67;14.45;97;78.6;48.88;18.12;2.36;3.74;0
2019-08-08;29.22;22.83;17.79;94.2;75.6;46.65;15.32;3.42;4.17;0
2019-08-07;27.02;21.85;19.37;94.4;87.2;68.14;13.94;3.89;3.15;0.51
2019-08-06;29.12;22.99;17.86;96.9;73.3;50;17.25;3.67;4.24;0
2019-08-05;31.29;24.22;19.47;94.2;84.8;39.33;17.24;4.15;5.24;0
2019-08-04;31.96;24.65;18.04;94.5;73.2;36.55;21;3.2;5.25;0
2019-08-03;32.19;24.46;17.39;90.9;76.9;34.77;20.98;2.81;5.13;0
2019-08-02;31.47;24.29;17.86;93;73;40.15;20.12;2.91;4.83;0
2019-08-01;31.25;24.14;16.47;94.5;77;37.77;20.45;2.71;4.74;0
2019-07-31;31.31;24.49;18.51;90.5;75.4;41.7;19.75;2.87;4.7;0
2019-07-30;28.88;23.19;19.52;90.5;88.7;57.77;13.84;3.62;3.7;0
2019-07-29;30.82;24.02;18.85;94.2;79.9;35.63;20.75;3.84;5.37;0
2019-07-28;30.65;23.8;19.74;92.1;82.7;49.4;17.14;3.58;4.45;0
2019-07-27;29.75;23.63;18.07;90.4;81.2;45.38;16.88;3.21;4.3;0
2019-07-26;30.36;23.75;15.74;96.5;75.5;38.51;18.76;3.33;4.72;0
2019-07-25;30.94;24.06;18.67;90.4;77.3;34.3;16.36;3.59;5.02;0
2019-07-24;31.49;25.25;20.77;83.8;70;40.24;17.57;4.08;5.37;0
2019-07-23;31.3;24.49;19.27;88.4;76.7;44.08;17.53;3.37;4.71;0
