Nome: PETROLINA (BEBEDOURO)
Codigo Estacao: V001
Latitude: -0.38833333
Longitude: -0.52333332
Altitude: 72.72
Situacao: Operante
Data Inicial: 2022-01-01
Data Final: 2022-07-31
Periodicidade da Medicao: Diaria

Dia;Ta (max)(ÂºC);Ta (med)(ÂºC);Ta (min)(ÂºC);Ur (max)(%);Ur (med)(%);Ur (min)(%);Rg (MJ-m²);Vv (m-s);ETo (mm);Prec (mm)
2023-03-01;35.95;29.26;22.99;85.5;56.44;32.71;17.56;2.27;5.56;0
2023-02-28;36.55;29.08;22.86;77.26;56.3;31.57;20.06;2.02;5.86;0
2023-02-27;36.57;29.22;23.33;82.1;59.11;30.74;21.93;2.03;6.1;0
2023-02-26;36.7;28.18;23;98.2;70.79;36.15;22.48;0.85;5.01;1
2023-02-25;34.91;27.84;22.82;92;64.59;39.08;18.74;1.16;4.55;0
2023-02-24;36.68;28.93;22.5;85;59.26;32.54;24.86;1.86;6.29;0
2023-02-23;36.18;28.77;20.88;90.4;57.69;32.96;23.6;1.35;5.54;0
2023-02-22;36.52;29.02;21.31;88.1;57.08;31.03;22.5;1.92;5.99;0
2023-02-21;35.79;28.51;23.31;82.8;58.72;34.44;21.57;2.85;6.53;0
2023-02-20;29.34;26.32;22.89;92.8;70.59;56.94;7.86;1.22;2.41;0
2023-02-19;33.92;28.13;23.94;80.7;61.04;42.5;15.68;1.38;4.27;0
2023-02-18;35.65;29.17;22.98;79.6;55.32;32.3;25.44;1.48;5.97;0
2023-02-17;36.47;28.9;23.47;83.4;61.29;33.46;21.57;0.67;4.71;0
2023-02-16;36.28;28.71;22.58;89.2;60.25;33.01;24.73;0.76;5.23;0
2023-02-15;36.33;28.01;22.31;83.8;60.22;34.4;21.02;1.02;4.94;0
2023-02-14;35.69;28.09;21.98;83.1;59.84;31.08;22.88;1.66;5.76;0
2023-02-13;36.23;29.4;23.99;77.14;56.1;35.82;22.24;2.28;6.29;0
2023-02-12;36.9;28.36;21.04;86.3;58.1;29.29;26.66;0.97;5.7;0
2023-02-11;35.53;28.82;23.88;79.96;54.42;28.62;21.95;2.25;6.28;0
2023-02-10;35.96;29.22;24.82;76.85;57.84;35.95;17.05;1.95;5.28;0
2023-02-09;36.27;27.86;20.82;86.3;56.45;28.53;27.03;1.34;6.06;0
2023-02-08;36.31;26.98;18.42;84.8;50.85;17.37;27.56;1.12;5.84;0
2023-02-07;33.91;27;22.86;86;63.39;34.64;20.31;1.37;4.96;0
2023-02-06;34.88;28.62;24.42;83.7;65.22;42.14;18.18;1.52;4.81;0
2023-02-05;36.19;28.34;21.69;90.4;59.41;30.21;24.81;1.24;5.66;0
2023-02-04;36.73;28.44;22.43;91.6;57.41;26.62;24.99;1.6;6.13;0
2023-02-03;36.29;27.93;23.71;87.9;67.25;35.7;19.79;1.2;4.94;0
2023-02-02;34.16;27.66;22.93;89.4;66.06;40.85;17.87;1.25;4.44;0
2023-02-01;33.1;26.88;22.56;89.3;66.97;42.66;17.37;1.58;4.48;0
2023-01-31;34.57;28.14;23.86;78.32;61.95;38.12;19.54;2.62;5.94;0
2023-01-30;35.06;27.16;21.31;88.6;63.1;34.14;22;1.21;5.13;0
2023-01-29;35.04;27.06;20.05;91.1;57.78;30.84;23.87;1.65;5.77;0
2023-01-28;35.68;27.61;21.33;92;61.81;32.55;21.49;1.55;5.42;0
2023-01-27;34.99;27.15;21.89;94.1;70.72;40.16;20.37;0.95;4.63;1.5
2023-01-26;35.13;26.65;18.36;95.1;64.96;35.66;27.11;0.6;5.22;0
2023-01-25;34.89;27.24;20.15;95.8;66.95;37.32;27.7;0.83;5.56;0
2023-01-24;33.56;26.33;20.99;98.8;75.48;40.26;24.32;0.91;5.04;0
2023-01-23;32.43;24.86;21.31;97.5;85.9;54.37;18.18;0.71;3.88;1
2023-01-22;34.54;27.27;22.26;95.6;74.9;46.02;23.86;0.77;5.01;4.1
2023-01-21;35.23;26.59;19.25;99.2;74.97;37.79;21.51;0.49;4.36;0
2023-01-20;30.22;24.35;19.71;98.6;83.4;59.92;13.46;0.81;3;0
2023-01-19;30.56;25.62;21.34;90.5;73.34;49.92;14.76;0.81;3.36;0
2023-01-18;33.51;26.35;21.84;91.3;71.28;44.39;18.3;1.42;4.51;0
2023-01-17;32.26;25.91;21.67;91.1;71.35;47.49;17.01;1.36;4.14;0
2023-01-16;32.05;24.83;20.28;95.4;77.29;46.33;17.89;0.8;3.87;0
2023-01-15;32.37;25.62;21.61;97.6;78.75;51.58;18.22;1.31;4.19;6.1
2023-01-14;33.85;27.17;22.83;86.3;69.78;43.4;21.08;1.69;5.19;0
2023-01-13;34.1;27.15;21.62;93.3;69.9;42.42;20.23;0.92;4.5;0
2023-01-12;34.93;27.33;22.77;89.9;68.29;39.08;23.11;1.18;5.26;0
2023-01-11;34.46;26.99;21.81;91.4;71.15;42.46;24.55;0.62;4.98;0
2023-01-10;34.04;26.38;21.47;94.2;74.35;43.62;17.12;0.74;3.89;3.7
2023-01-09;35.04;26.9;20.22;93;68.08;36.02;25.57;0.6;5.07;0
2023-01-08;33.21;25.98;20.63;94.3;73.89;40.35;26.43;0.95;5.33;0
2023-01-07;33.34;26.38;22.25;97;76.73;46.27;19.16;1.05;4.35;2.4
2023-01-06;35.2;27.28;21.45;96.2;72.47;39.89;27.92;0.55;5.49;0
2023-01-05;32.74;25.94;21.23;98.7;78.92;47.88;24.56;0.96;5.02;0
2023-01-04;32.29;25.26;21.21;98.7;85.4;53.36;16.44;0.62;3.55;0.7
2023-01-03;31.23;24.79;22.28;96.8;87.6;60.22;12.14;0.61;2.81;1
2023-01-02;30.16;25.31;22.45;96;83.3;60.98;20.31;1.26;4.25;0
2023-01-01;32.85;26.02;21.15;92.9;74.77;46.08;21.71;1.37;4.86;1.2
2022-12-31;32.33;26.23;20.7;92.7;69.03;43.18;27.33;1.72;5.83;0
2022-12-30;32.39;26.22;20.32;92.3;73.03;47.91;26.48;1.21;5.4;0
2022-12-29;31.78;25.9;21.49;93.1;76.39;51.55;20.19;1.32;4.49;0
2022-12-28;32.28;25.44;20.92;95.8;78.55;49.45;19.92;1.34;4.49;0
2022-12-27;31.54;25.48;22.21;94.6;79.38;53.61;19.21;1.16;4.24;0
2022-12-26;31.26;25.29;20.68;95.8;78.81;50.62;18.52;0.83;3.93;0
2022-12-25;29.47;23.36;21.39;99.5;92.8;66.55;10.34;0.71;2.43;26.1
2022-12-24;31.56;25.09;21.62;99.8;86.4;55.77;21.75;0.56;4.35;2.1
2022-12-23;30.29;23.34;21.19;99;92.2;59.18;12.01;0.65;2.75;2
2022-12-22;29.81;24.45;21.51;97.5;85.6;59.84;10.25;0.83;2.54;0
2022-12-21;35.45;26.51;18.74;97.1;72.42;38.76;25.6;0.23;4.77;0
2022-12-20;34.35;25.53;18.37;96.6;72.85;36.18;27.52;0.62;5.26;0
2022-12-19;32.6;25.53;19.75;96.6;73.77;41.33;25.97;0.84;5.13;0
2022-12-18;33.15;26.79;21.25;96.5;75.48;47.99;25.97;0.8;5.22;0
2022-12-17;33.22;26.15;21.41;99.3;79.9;48.29;22.79;0.77;4.71;0
2022-12-16;32.36;25.05;20.89;97.9;85.1;52.47;18.65;0.57;3.88;3.1
2022-12-15;34.28;26.67;20.64;97.4;73.89;44.68;23.21;0.73;4.81;0
2022-12-14;35.29;26.31;18.92;98;74.51;38.1;25.47;0.63;5.08;0
2022-12-13;34.01;25.63;18.25;97.5;74.11;38.04;27.37;0.52;5.14;0
2022-12-12;34.98;26.42;19.56;96.9;73.95;34.18;26.55;0.64;5.24;0
2022-12-11;33.18;26.22;21.25;97.9;78.13;47.54;23.99;0.59;4.8;0
2022-12-10;33.96;26.49;20.65;98.1;76.42;47.36;23.3;0.49;4.65;0
2022-12-09;34.21;26.11;19.88;99.5;79.63;43.93;27.34;0.64;5.35;0
2022-12-08;32.53;25.07;20.56;98.7;82.4;49;23.88;0.63;4.73;0
2022-12-07;31.4;25.11;20.78;98.9;82.6;52.06;21;0.85;4.31;3.3
2022-12-06;28.67;24.06;22.26;97.5;92.7;74.04;4.44;1.28;1.56;11.1
2022-12-05;30.52;24.73;21.85;97.2;82.7;60.32;18.87;1.93;4.24;9.1
2022-12-04;32.98;25.34;21.53;93.5;76.05;40.21;23.6;1.43;5.27;0
2022-12-03;31.81;25.69;20.57;95.5;74.6;47.26;24.11;1.86;5.3;0
2022-12-02;30.24;24.75;21.56;98.4;85.6;61.01;19.32;1.16;4.04;0
2022-12-01;29.75;23.92;21.93;98.6;91.7;67.7;11.09;0.47;2.49;1.4
2022-11-30;30.39;24.5;20.74;99.7;87.1;60.79;17.69;0.34;3.51;0.5
2022-11-29;28.04;22.8;20.76;99.8;94.9;73.51;11.66;0.53;2.47;8.9
2022-11-28;26.22;22.7;21.65;99.2;96.7;84.9;4.38;0.74;1.24;13.3
2022-11-27;28.98;24.21;20.85;98.9;90.6;68.05;11.99;0.28;2.52;31.4
2022-11-26;32.56;25.94;21.76;99.5;84.6;52.68;20.91;0.35;4.16;0
2022-11-25;32.25;24.93;20.98;99.2;81.1;52.17;13.98;1.2;3.46;88.6
2022-11-24;33.7;26.71;20.98;92.6;67.65;41.28;24.83;1.33;5.4;0
2022-11-23;32.21;26.14;21.52;91.9;70.55;46.53;21.6;1.62;4.93;0
2022-11-22;33.23;26.58;21.39;85.3;64.94;39.09;24.14;1.64;5.54;0
2022-11-21;32.84;26.21;21.13;90.7;68.97;42.68;23.03;1.61;5.23;0
2022-11-20;31.1;25.87;22.46;94.4;76.28;55.58;17.19;1.3;3.93;0
2022-11-19;29.78;25.38;22.21;94.5;80.4;62.93;12.82;1.22;3.06;0
2022-11-18;31.27;25.85;22.07;93.3;75.14;53.63;15.83;1.03;3.64;0
2022-11-17;33.37;26.7;21.3;91.7;71.5;43.84;26.46;1.12;5.47;0
2022-11-16;33.54;26.56;21.53;90.6;70.1;43.91;23.22;1.01;4.96;0
2022-11-15;33.79;26.98;21.49;93.1;74.16;43.68;23.61;1.36;5.24;0
2022-11-14;33.12;26.47;21.27;92.9;72.04;42.56;23.14;1.02;4.91;0
2022-11-13;32.91;26.88;22.73;87.6;72.03;47.37;23.22;2.05;5.51;0
2022-11-12;33.58;27.46;23;89.7;71.31;44.86;23.01;1.57;5.32;0
2022-11-11;33.84;25.81;20.89;96.1;72.4;39.41;24.83;1.17;5.3;0
2022-11-10;31.55;25.18;20.66;96.4;77.49;48.45;23.55;1.15;4.84;0
2022-11-09;32.79;24.96;21.75;96.9;83.2;48.53;15.79;1.09;3.79;5.4
2022-11-08;29.02;24.82;20.82;90.9;75.97;61.24;14;1.94;3.47;0
2022-11-07;31.66;25.59;21.71;89.5;72.99;51.98;19.07;1.97;4.62;0
2022-11-06;28.25;23.58;20.54;97.8;83.6;63.53;13.76;2.28;3.32;8.3
2022-11-05;28.85;23.84;21.29;97.8;86.2;65.39;14.96;1.56;3.33;2.7
2022-11-04;25.09;22.57;20.64;98.6;93.9;79.63;6.91;1.12;1.7;42.3
2022-11-03;34.16;26.95;21.25;96.4;74.87;43.98;24.11;1.36;5.32;2
2022-11-02;35.95;26.97;21.57;95.3;74.34;39.25;18.12;1.11;4.48;19
2022-11-01;35.11;28.56;23.07;81.8;61.19;38.67;25.13;1.93;6.17;0
2022-10-31;35.33;28.28;21.89;79.36;58.66;36.84;26.04;1.49;6;0
2022-10-30;35.43;28.38;21.8;83.5;56;29.95;27.81;2.06;6.78;0
2022-10-29;35.46;28.04;21.47;82.9;57.86;33.4;24;2.27;6.4;0
2022-10-28;33.86;27.36;22.74;81;63;42.21;16.36;2.39;5.1;0
2022-10-27;32.19;25.73;23.17;92.4;75.97;47.18;12.13;2.27;3.97;0
2022-10-26;29.84;24.92;21.63;97.5;83.7;60.61;13.29;1.47;3.22;1.8
2022-10-25;35.49;27.99;22.16;97.5;66.62;38.01;23.86;2.14;6.04;18.3
2022-10-24;36.93;29.17;23.74;84.4;57.12;31.43;23.16;2.34;6.61;5.3
2022-10-23;34.5;27.84;22.6;79.79;59.19;37.31;20.89;1.85;5.51;0
2022-10-22;36.48;28.46;21.99;79.22;52.24;28.67;27.65;1.89;6.8;0
2022-10-21;35.64;27.95;21.24;69.25;48.91;27.43;27.84;2.75;7.58;0
2022-10-20;34.9;27.22;21.19;80.5;54.75;29.87;25.67;2.92;7.14;0
2022-10-19;34.66;28.21;22.91;71.98;52.67;32.54;22.51;3.69;7.39;0
2022-10-18;34.99;27.87;22.26;76.35;51.71;27.38;25.08;3.18;7.45;0
2022-10-17;34.81;27.09;20.45;78.53;51.23;26.56;24.48;2.94;7.11;0
2022-10-16;35.24;27.54;20.06;79.41;45.89;19.59;28.24;3.2;8.03;0
2022-10-15;34.9;27.43;19.73;82.6;49.89;23.33;28.46;3.6;8.14;0
2022-10-14;33.92;27.26;22.44;81.6;55.32;32.24;21.95;3.46;6.84;0
2022-10-13;34.61;27.47;20.06;82.3;52.7;29.14;27.91;2.99;7.37;0
2022-10-12;32.98;26.92;20.51;93.4;56.88;33.23;23.29;3.89;6.8;0
2022-10-11;34.46;28;23.19;72.87;52.33;28.32;22.61;4.39;8.02;0
2022-10-10;35.68;28.89;24.13;73.44;51.82;28.51;21.68;4.04;7.87;0
2022-10-09;35.38;28.45;21.55;81;51.92;27.43;23.79;3.97;7.86;0
2022-10-08;37.87;29.49;19.38;92;48.81;20.33;27.66;2.04;7.1;0
2022-10-07;34.27;27.73;23.07;75.77;59.6;39.29;23.76;2.1;6.04;0
2022-10-06;35.82;28.45;22.8;79.61;51.83;23.4;24.85;2.41;6.92;0
2022-10-05;36.54;28.8;22.02;82.1;48.82;23.89;27.21;2.38;7.22;0
2022-10-04;36.54;27.08;19.26;76.73;46.75;18.34;28.46;1.09;5.93;0
2022-10-03;35.51;26.88;19.9;80.3;47.88;20.86;28.18;1.7;6.51;0
2022-10-02;35.34;27.36;19.25;81.6;48.27;20.59;28.33;2.37;7.17;0
2022-10-01;33.79;26.89;18.99;84.3;52.99;32.2;27.75;3.19;7.17;0
2022-09-30;35.52;27.59;20.46;76.63;45.87;20.93;27.46;3;7.87;0
2022-09-29;35.29;27.68;20.44;80.2;50.35;26.05;26.24;2.35;6.92;0
2022-09-28;35.42;27.37;19.24;80.8;50.66;23.22;26.24;2.72;7.32;0
2022-09-27;34.03;26.45;20.26;80.2;49.84;26.98;25.44;2.46;6.7;0
2022-09-26;33.5;26.3;18.12;90.1;53.07;28.6;22.09;2.47;6.07;0
2022-09-25;34.9;27.91;22.67;79.4;49.99;23.1;24.11;3.78;7.93;0
2022-09-24;36.68;29.39;23.11;81.1;57.09;36.07;22.11;1.49;5.62;0
2022-09-23;37.42;28.69;20.02;86.7;55.27;26.44;25.71;0.7;5.3;0
2022-09-22;36.55;27.49;20.3;87.2;55.06;27.49;25.62;1.21;5.79;0
2022-09-21;35.78;27.86;19.82;80.7;46.74;22.35;26.37;1.94;6.62;0
2022-09-20;34.01;26.9;19.48;86.7;56.32;33.12;26.07;2.8;6.74;0
2022-09-19;33.59;26.28;19.42;84;57.06;30.67;24.97;3.18;6.92;0
2022-09-18;34.36;26.94;20.32;76.1;47.65;23.94;26.42;2.88;7.3;0
2022-09-17;34.77;26.5;17.64;90.3;51.15;22.25;26.33;2.24;6.65;0
2022-09-16;34.18;26.74;21.93;85.4;52.65;24.97;24.3;2.38;6.49;0
2022-09-15;35.93;27.22;18.88;94.5;57.09;25.9;24.96;1.7;6.04;0
2022-09-14;35.39;25.63;19.03;93.7;61.51;27;24.22;1.31;5.5;0
2022-09-13;32.54;24.73;18.82;83.5;60.26;35.25;21.89;2.17;5.55;0
2022-09-12;33.5;26.07;18.87;91.1;51.79;24.11;26.61;2.53;6.67;0
2022-09-11;33.44;25.22;18.6;92.8;59.13;26.63;22.39;1.71;5.42;0
2022-09-10;33.95;26.09;19.72;87;59.95;30.04;22.13;2.01;5.7;0
2022-09-09;32.85;25.05;19.46;91.6;67.46;33.2;18.41;2.86;5.61;0
2022-09-08;33.08;25.53;19.48;82.5;58.41;31.52;20.98;3.35;6.46;0
2022-09-07;32.84;25.47;16.76;90.1;54.76;29.97;25.46;3.36;6.82;0
2022-09-06;32.41;24.89;17.53;88.3;58.61;30.75;24.67;3.09;6.48;0
2022-09-05;31.82;25.08;18.28;85.1;59.12;38.96;24.79;3.45;6.37;0
2022-09-04;31.79;25.02;20.14;85.6;63.85;39.88;17.25;2.71;5.09;0
2022-09-03;33.72;25.48;19.19;89.4;64.66;35.15;19.99;3.03;5.96;0
2022-09-02;31.9;24.33;18.78;96.8;69.19;37.19;16.43;2.83;4.98;0
2022-09-01;28.98;22.65;17.47;94.9;68.38;46.16;18.68;3.42;4.82;0
2022-08-31;28.79;22.39;17.74;95.7;68.25;43.2;19.88;4.19;5.26;0
2022-08-30;32.36;25.48;19.4;82.2;57.19;29.89;25.99;4.17;7.33;0
2022-08-29;33.32;25.5;19.38;86.8;56.08;29.16;25.49;2.62;6.35;0
2022-08-28;32.93;25.19;20.04;80.9;59.04;32.26;21.19;2.35;5.62;0
2022-08-27;31.92;25.16;19.09;84.7;56.24;29.32;24.43;3.19;6.44;0
2022-08-26;32.27;23.91;15.58;94;61.28;29.81;20.83;3.49;6.17;0
2022-08-25;30.16;23.89;16.47;93.2;59.92;36.92;20.36;2.87;5.17;0
2022-08-24;32.06;24.45;18.65;88.8;65.12;40.05;16.12;2.93;4.98;0
2022-08-23;30.18;24.01;19;91.1;67.01;44.02;17.16;2.96;4.7;0
2022-08-22;30.36;23.87;19.14;93.5;64.01;40.04;18.24;2.7;4.79;0
2022-08-21;29.69;22.93;16.32;94.6;70.37;42.51;15.15;2.83;4.34;0
2022-08-20;31.55;24.03;15.39;96.5;61.09;28.6;22.73;3.35;6.11;0
2022-08-19;31.03;22.86;16.18;93.5;72.27;37.69;19.87;2.78;5.13;0
2022-08-18;31.76;24.48;19.2;84;60.74;35.21;21.06;2.48;5.38;0
2022-08-17;32.08;24.79;19.02;90.5;64.05;35.25;16.68;2.65;4.97;0
2022-08-16;29.14;23.44;19.8;85.8;72.37;52.85;10.87;3.56;3.94;0
2022-08-15;29.24;22.87;18.51;97;75.46;51.83;14.84;2.84;3.9;0
2022-08-14;26.82;22.4;18.92;95.2;76.56;55.58;11.29;2.35;3.04;1.6
2022-08-13;32.05;24.88;17.66;92.4;61.83;29.07;16.35;2.9;5.27;0
2022-08-12;34.83;26.12;15.94;93;55.42;20.42;23.28;2.21;5.99;0
2022-08-11;34.89;24.1;14.35;96;59.61;22.44;23.61;0.67;4.23;0
2022-08-10;32.54;23.4;17.52;94.9;66.19;32.16;19.3;0.97;3.97;0
2022-08-09;32.79;23.78;15.79;95.4;55.91;18.85;23.63;1.17;4.67;0
2022-08-08;30.77;23.78;19.25;93.9;68.43;44.67;15.16;2.06;3.95;0
2022-08-07;33.45;25.86;19.26;90.9;62.79;31.59;21.25;2.83;5.81;0
2022-08-06;34.21;25.23;16.5;91.9;58.46;26.55;22.9;2.15;5.64;0
2022-08-05;33.19;25.09;17.35;91.8;65.37;35.7;17.36;1.67;4.35;0
2022-08-04;28.92;23.79;18.83;93.3;73.74;52.49;8.74;2.26;2.97;0
2022-08-03;33.26;26.23;21.25;74.99;55.38;35.96;17.19;2.91;5.52;0
2022-08-02;32.35;24.94;17.07;92.6;58.25;35.41;19.18;2.42;5;0
2022-08-01;33.03;25.24;19.2;90.7;60.77;33.45;19.17;3.14;5.66;0
2022-07-31;34.6;26.99;20.92;90.2;57.75;31.57;20.81;2.13;5.34;0
2022-07-30;35.01;26.37;20.06;94.5;66.4;33.73;19.8;0.89;4.1;0
2022-07-29;33.42;24.91;18.1;93.9;67.35;38.57;20.87;1.3;4.36;0
2022-07-28;32.13;23.96;16.64;95.8;65.45;33.62;16.84;1.79;4.23;0
2022-07-27;29.89;23.39;19.29;96;68.84;42.79;14.53;2.64;4.06;0
2022-07-26;30;23.49;19.02;96.8;74.84;46.66;14.36;2.59;3.9;0.7
2022-07-25;30.94;23.84;16.22;95;63.36;35.92;20.8;2.78;5.07;0
2022-07-24;32.15;24.91;19.43;92.1;61.88;34.2;16.72;2.92;5.04;0
2022-07-23;31.05;23.83;17.93;94.2;67.71;41.2;16.87;1.71;3.93;0
2022-07-22;30.9;23.33;18.09;94.5;68.6;38.07;17.33;1.9;4.13;0
2022-07-21;30.9;24.39;20.19;92.1;66.55;40.95;13.92;2.67;4.22;0
2022-07-20;29.28;22.75;14.63;96.4;74.92;53.16;14.08;2.07;3.35;0
2022-07-19;31.12;23.7;19.58;95.4;69.4;41.24;15.9;2.16;4.09;0
2022-07-18;31.19;23.27;13.52;96.1;67.72;40.79;14.77;2.16;3.98;0
2022-07-17;31.09;23.63;15.64;95.6;69.86;44.98;17.71;2.4;4.28;0
2022-07-16;31.95;22.84;15.37;98.4;73.21;37.36;15.09;1.54;3.69;0
2022-07-15;31.38;22.85;15.76;96.8;67.04;35.18;21.63;1.44;4.25;0
2022-07-14;31.16;24.08;20.26;93.8;71.53;40.26;18.04;2.53;4.57;0
2022-07-13;30.11;23.04;21.19;97;87.1;55.67;11.66;2.35;3.22;4.3
2022-07-12;33.08;24.53;17.15;97.2;68.49;35.34;19.77;1.69;4.44;0
2022-07-11;31.2;23.45;17.11;95.4;66.59;37.15;16.98;1.77;4;0
2022-07-10;30.44;23.35;19.13;97.2;72.79;47.5;13.59;3.09;4.02;0
2022-07-09;30.8;23.57;17.08;95.4;69.16;41.49;17.05;3.21;4.7;0
2022-07-08;30.14;23.21;17.09;94.2;75.75;52.58;15.34;2.81;3.91;0
2022-07-07;29.27;24.33;19.58;93.8;68.94;49.81;10.11;3.15;3.55;0
2022-07-06;31.52;23.79;16.75;92.3;68.6;40.84;13.26;2.52;4.11;0
2022-07-05;29.57;24.06;18.67;96.8;68;43.04;12.99;2.27;3.6;0
2022-07-04;27.6;23.09;16.4;97.4;72.77;56.58;9.78;2.49;2.83;0
2022-07-03;29.91;23.44;19.26;96.1;73.66;41.86;15.47;3.02;4.3;0
2022-07-02;28.75;23.37;19.96;97.9;77.85;54.12;9.64;2.71;3.05;1.6
2022-07-01;29.78;23.31;17;94.3;72.1;49.92;15.52;1.8;3.48;0
2022-06-30;30.64;22.9;15.8;96.7;70.75;41.62;17.19;1.19;3.42;0
2022-06-29;31.69;22.46;14.76;98.2;70.86;38.46;20.99;0.69;3.49;0
2022-06-28;30.62;23.19;16.67;91;69;42.75;13.99;2.04;3.71;0
2022-06-27;29.45;22.14;14.76;98.6;75.42;48.42;11.4;1.89;3.05;0
2022-06-26;30.26;22.58;15.89;96.2;74.9;44.96;14.16;1.36;3.17;0
2022-06-25;31.35;22.81;16.36;98.5;74.15;38.6;16.38;1.18;3.42;0.3
2022-06-24;29.42;23.53;20.1;98;80.1;53.69;8.75;1.71;2.57;2.1
2022-06-23;30.5;23.85;18.66;94.9;78.83;50.71;12.08;1.86;3.18;0.5
2022-06-22;30.75;24.07;16.36;100;72.12;39.71;17.51;2.04;4.03;0
2022-06-21;26.85;22.3;20;98.4;91.2;73.39;11.47;2.13;2.41;6.4
2022-06-20;29.75;23.39;18.23;96.4;76.6;53.08;13.76;1.99;3.29;0
2022-06-19;33.27;25.13;17.43;96.6;63.37;30.74;19.83;1.38;4.19;0
2022-06-18;32.8;23.83;16.15;97.8;72.95;39.86;19.39;0.81;3.54;0
2022-06-17;30.06;23.19;18.3;93;72.48;44.52;19.18;1.17;3.61;0
2022-06-16;30;22.98;16.55;95.3;70.4;45.45;18.73;1.82;3.88;0
2022-06-15;27.82;23.86;20.86;89;72.26;54.15;11.04;3.1;3.42;0
2022-06-14;32.3;25.19;19.6;94.2;68.97;41.57;17.23;1.7;3.99;0
2022-06-13;33.27;25.14;19.18;97;73.93;43.36;17.14;0.61;3.24;0
2022-06-12;32.44;25.66;20.39;97.9;75.43;46.39;16.48;0.84;3.3;0.3
2022-06-11;31.94;25.88;20.88;92.2;71.5;47.77;17.69;1.01;3.55;1.1
2022-06-10;31.2;24.33;19.97;95.9;75.77;46.8;15.46;1.39;3.43;0
2022-06-09;32.68;24.22;17.13;98.5;74.3;39.34;19.77;1.07;3.82;0
2022-06-08;32.03;23.4;16.08;96.9;73.49;39.79;19.62;0.8;3.52;0
2022-06-07;30.39;22.82;16.8;98.7;75.19;42.59;18.95;0.93;3.44;0
2022-06-06;28.08;22.79;19.42;88.5;72.92;52.47;19.03;2.8;4.15;0
2022-06-05;29.15;23.05;19.9;93.4;80.2;61.44;13.97;2.77;3.41;1.4
2022-06-04;30.6;24.69;20.43;95.4;73.57;44.78;19.01;1.83;4.08;0
2022-06-03;31.68;25.26;21.76;96.9;77.43;49.08;16.93;1.58;3.76;0
2022-06-02;29.5;24.47;21.55;94.4;82.4;59.55;11.51;0.84;2.5;0
2022-06-01;30.86;24.73;20.41;99.1;79.25;50.07;17.25;1.97;3.85;0
2022-05-31;30.21;23.68;21.14;97.7;91.7;64.29;10.97;1.11;2.48;20.8
2022-05-30;30.14;23.33;20.66;96.5;89.1;60.06;10.96;0.94;2.46;2.7
2022-05-29;30.12;24.75;20.4;94.4;76.43;52.52;13.54;1.07;2.92;0
2022-05-28;31.24;23.96;18.74;94.8;72.44;41.11;19.71;1.47;4.02;0
2022-05-27;30.64;24.29;20.61;94.1;72.9;43.83;16.1;2.11;3.96;0
2022-05-26;27.66;23.34;20.88;97.1;84;64.17;9.2;2.17;2.48;1.3
2022-05-25;28.47;22.94;20.14;97.4;85.9;65.18;12.33;1.88;2.78;1.2
2022-05-24;29.65;24.22;18.94;96.2;73.17;52.37;14.79;1.72;3.33;0
2022-05-23;30.72;24.02;19.6;93.7;74.88;47.6;15.75;1.52;3.54;0
2022-05-22;27.98;23.07;20.56;98.1;85.2;63.8;9.03;1.26;2.2;0
2022-05-21;24.38;22.47;21.36;98.6;94.6;81.6;4.08;0.6;1.12;28.6
2022-05-20;32.3;25.91;22.83;97.8;83;55.1;12.65;1.35;3.09;5.8
2022-05-19;36.47;27.53;20.36;95.3;70.03;39.16;18.39;0.69;3.77;6.1
2022-05-18;35.92;26.87;21.27;95.8;73.42;42.23;16.68;0.46;3.33;0
2022-05-17;34.41;26.98;20.28;92.3;69.63;43.34;17.03;1.19;3.86;0
2022-05-16;31.58;25.48;19.67;90.2;70.3;51.11;12.55;1.4;3.16;0
2022-05-15;33.96;27.14;21.41;88.8;59.23;33.23;18.84;2.3;5.11;0
2022-05-14;35.84;28.76;23.37;72;52.54;30.66;21.12;1.91;5.46;0
2022-05-13;35.07;27.8;20.95;94.1;62.89;36.53;20.93;1.42;4.67;0
2022-05-12;31.88;24.58;17.89;98.7;74.66;49.84;18.04;1.33;3.74;0
2022-05-11;31.39;25.11;19.68;93.1;72.21;47.68;13.59;1.71;3.5;0
2022-05-10;31.32;25.04;18.49;95.4;71.57;48.76;12.95;1.9;3.48;0
2022-05-09;33.12;25.95;19.03;92.4;65.13;42.29;20.57;1.82;4.64;0
2022-05-08;33.87;26.04;17.63;96.2;62.05;32.76;22.64;1.66;4.93;0
2022-05-07;34.74;26.7;20.79;93.8;64.87;33.9;20.79;1.6;4.83;0
2022-05-06;35.47;27.01;20.12;98.4;66.95;34.11;17.39;1.36;4.27;0
2022-05-05;34.99;26.17;21.47;95.2;75.27;38.67;15.02;1.48;4.01;0
2022-05-04;31.97;25.86;22.44;91.2;74.68;51.55;12.22;1.21;3.09;0
2022-05-03;34.04;26.68;20.04;92.4;65.23;39.07;17.06;1.54;4.22;0
2022-05-02;33.42;25.88;18.62;96.4;63.93;34.77;18.55;1.8;4.57;0
2022-05-01;32.08;25.57;18.27;97.1;68.03;41.54;16.5;1.43;3.82;0
2022-04-30;33.84;25.66;19.04;97.6;68.94;34.18;19.47;1.48;4.45;0
